121.3917,   38.9815,   24.90
121.4083,   38.9815,   25.30
121.4250,   38.9815,   25.40
121.4417,   38.9815,   25.20
121.4583,   38.9815,   24.90
121.4750,   38.9815,   24.40
121.4917,   38.9815,   23.70
121.5083,   38.9815,   23.00
121.5250,   38.9815,   22.50
121.5417,   38.9815,   22.10
121.5583,   38.9815,   22.20
121.5750,   38.9815,   22.70
121.5917,   38.9815,   23.60
121.6083,   38.9815,   24.70
121.6250,   38.9815,   25.40
121.6417,   38.9815,   24.60
121.6583,   38.9815,   21.60
121.6750,   38.9815,   16.90
121.6917,   38.9815,   12.50
121.7083,   38.9815,   10.90
121.7250,   38.9815,   13.60
121.7417,   38.9815,   19.40
121.7583,   38.9815,   25.70
121.7750,   38.9815,   30.40
121.7917,   38.9815,   32.90
121.8083,   38.9815,   33.90
121.8250,   38.9815,   34.70
121.8417,   38.9815,   35.80
121.8583,   38.9815,   37.00
121.8750,   38.9815,   37.30
121.8917,   38.9815,   36.00
121.9083,   38.9815,   33.40
121.9250,   38.9815,   30.20
121.9417,   38.9815,   27.20
121.9583,   38.9815,   24.80
121.9750,   38.9815,   22.80
121.9917,   38.9815,   21.00
122.0083,   38.9815,   19.40
122.0250,   38.9815,   17.80
122.0417,   38.9815,   15.60
122.0583,   38.9815,   12.40
122.0750,   38.9815,   9.60
122.0917,   38.9815,   8.10
122.1083,   38.9815,   8.30
122.1250,   38.9815,   9.40
122.1417,   38.9815,   10.80
122.1583,   38.9815,   11.60
122.1750,   38.9815,   11.10
122.1917,   38.9815,   9.30
122.2083,   38.9815,   7.50
122.2250,   38.9815,   6.40
122.2417,   38.9815,   4.90
122.2583,   38.9815,   2.40
122.2750,   38.9815,   0.50
122.2917,   38.9815,   1.00
122.3083,   38.9815,   3.90
122.3250,   38.9815,   8.40
122.3417,   38.9815,   13.90
122.3583,   38.9815,   20.00
122.3750,   38.9815,   25.70
122.3917,   38.9815,   29.80
122.4083,   38.9815,   32.00
122.4250,   38.9815,   33.00
122.4417,   38.9815,   34.00
122.4583,   38.9815,   35.50
122.4750,   38.9815,   36.70
122.4917,   38.9815,   36.80
122.5083,   38.9815,   36.00
122.5250,   38.9815,   35.10
122.5417,   38.9815,   34.50
122.5583,   38.9815,   34.10
122.5750,   38.9815,   33.80
122.5917,   38.9815,   33.60
122.6083,   38.9815,   33.40
122.6250,   38.9815,   33.40
122.6417,   38.9815,   33.60
122.6583,   38.9815,   33.50
122.6750,   38.9815,   32.30
122.6917,   38.9815,   29.70
122.7083,   38.9815,   26.00
122.7250,   38.9815,   22.10
122.7417,   38.9815,   18.50
122.7583,   38.9815,   15.40
122.7750,   38.9815,   13.00
122.7917,   38.9815,   11.40
122.8083,   38.9815,   10.80
122.8250,   38.9815,   11.00
122.8417,   38.9815,   11.70
122.8583,   38.9815,   12.70
122.8750,   38.9815,   14.50
122.8917,   38.9815,   17.30
122.9083,   38.9815,   20.60
122.9250,   38.9815,   23.30
122.9417,   38.9815,   24.60
122.9583,   38.9815,   24.50
122.9750,   38.9815,   24.40
122.9917,   38.9815,   24.90
123.0083,   38.9815,   25.30
123.0250,   38.9815,   24.30
123.0417,   38.9815,   21.90
123.0583,   38.9815,   19.10
123.0750,   38.9815,   16.70
123.0917,   38.9815,   15.70
123.1083,   38.9815,   16.60
123.1250,   38.9815,   19.50
123.1417,   38.9815,   23.20
123.1583,   38.9815,   25.90
123.1750,   38.9815,   26.50
123.1917,   38.9815,   25.20
123.2083,   38.9815,   23.60
123.2250,   38.9815,   23.20
123.2417,   38.9815,   23.80
123.2583,   38.9815,   24.60
123.2750,   38.9815,   24.70
123.2917,   38.9815,   23.90
123.3083,   38.9815,   22.40
123.3250,   38.9815,   20.60
123.3417,   38.9815,   19.00
123.3583,   38.9815,   17.60
123.3750,   38.9815,   16.20
123.3917,   38.9815,   14.40
123.4083,   38.9815,   13.10
123.4250,   38.9815,   12.80
123.4417,   38.9815,   13.10
123.4583,   38.9815,   13.60
123.4750,   38.9815,   14.10
123.4917,   38.9815,   14.70
123.5083,   38.9815,   15.30
123.5250,   38.9815,   15.60
123.5417,   38.9815,   15.10
123.5583,   38.9815,   13.80
123.5750,   38.9815,   12.30
123.5917,   38.9815,   11.30
123.6083,   38.9815,   10.90
123.6250,   38.9815,   10.60
123.6417,   38.9815,   10.30
123.6583,   38.9815,   10.20
123.6750,   38.9815,   10.50
123.6917,   38.9815,   11.50
123.7083,   38.9815,   12.70
123.7250,   38.9815,   13.60
123.7417,   38.9815,   14.30
123.7583,   38.9815,   14.60
123.7750,   38.9815,   15.30
123.7917,   38.9815,   16.30
123.8083,   38.9815,   16.80
123.8250,   38.9815,   16.30
123.8417,   38.9815,   15.40
123.8583,   38.9815,   14.70
123.8750,   38.9815,   14.50
123.8917,   38.9815,   15.00
123.9083,   38.9815,   16.00
123.9250,   38.9815,   17.30
123.9417,   38.9815,   18.50
123.9583,   38.9815,   19.30
123.9750,   38.9815,   19.30
123.9917,   38.9815,   19.10
120.0083,   38.9686,   -22.90
120.0250,   38.9686,   -21.40
120.0417,   38.9686,   -20.90
120.0583,   38.9686,   -21.10
120.0750,   38.9686,   -21.10
120.0917,   38.9686,   -20.50
120.1083,   38.9686,   -19.60
120.1250,   38.9686,   -18.80
120.1417,   38.9686,   -17.80
120.1583,   38.9686,   -16.10
120.1750,   38.9686,   -14.00
120.1917,   38.9686,   -12.20
120.2083,   38.9686,   -11.10
120.2250,   38.9686,   -10.60
120.2417,   38.9686,   -10.80
120.2583,   38.9686,   -11.40
120.2750,   38.9686,   -12.30
120.2917,   38.9686,   -13.10
120.3083,   38.9686,   -13.50
120.3250,   38.9686,   -13.30
120.3417,   38.9686,   -13.20
120.3583,   38.9686,   -13.30
120.3750,   38.9686,   -13.60
120.3917,   38.9686,   -13.90
120.4083,   38.9686,   -14.60
120.4250,   38.9686,   -15.70
120.4417,   38.9686,   -16.20
